order_id,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_date,total_amount
288,2098,User_2098,Bangalore,Regular,442,Restaurant_442,Italian,3.7,2023-07-22,560.28
289,186,User_186,Chennai,Regular,163,Restaurant_163,Italian,4.2,2023-01-04,219.4
290,1213,User_1213,Pune,Regular,163,Restaurant_163,Italian,4.2,2023-08-15,258.46
291,936,User_936,Pune,Gold,147,Restaurant_147,Italian,3.2,2023-01-10,534.05
292,2160,User_2160,Chennai,Regular,200,Restaurant_200,Chinese,3.9,2023-08-08,248.1
293,1646,User_1646,Bangalore,Gold,119,Restaurant_119,Chinese,3.7,2023-10-02,1190.26
294,537,User_537,Bangalore,Regular,483,Restaurant_483,Chinese,4.5,2023-07-23,549.97
295,595,User_595,Chennai,Regular,206,Restaurant_206,Mexican,3.2,2023-03-09,391.4
296,2928,User_2928,Pune,Gold,147,Restaurant_147,Italian,3.2,2023-01-15,1035.36
297,2594,User_2594,Pune,Regular,301,Restaurant_301,Italian,4.8,2023-11-11,300.6
298,1305,User_1305,Chennai,Regular,85,Restaurant_85,Mexican,4.4,2023-05-31,824.92
299,1628,User_1628,Hyderabad,Gold,197,Restaurant_197,Mexican,4.7,2023-03-06,504.65
300,2694,User_2694,Bangalore,Regular,204,Restaurant_204,Mexican,4.7,2023-02-25,1307.89
301,1164,User_1164,Bangalore,Regular,202,Restaurant_202,Indian,4.7,2023-05-01,1020.89
302,2118,User_2118,Chennai,Regular,234,Restaurant_234,Chinese,3.7,2023-02-21,690.95
303,1395,User_1395,Hyderabad,Gold,111,Restaurant_111,Mexican,4.2,2023-03-16,121.39
304,2401,User_2401,Bangalore,Gold,432,Restaurant_432,Mexican,5.0,2023-02-05,993.25
305,1262,User_1262,Pune,Gold,329,Restaurant_329,Chinese,3.3,2023-09-12,1462.67
306,2233,User_2233,Hyderabad,Regular,18,Restaurant_18,Italian,4.5,2023-08-28,772.47
307,1150,User_1150,Bangalore,Gold,497,Restaurant_497,Mexican,4.4,2023-10-18,345.66
308,757,User_757,Pune,Gold,438,Restaurant_438,Italian,3.2,2023-05-22,1204.97
309,1344,User_1344,Hyderabad,Gold,76,Restaurant_76,Italian,4.7,2023-10-30,1494.0
310,1402,User_1402,Pune,Regular,113,Restaurant_113,Chinese,5.0,2023-11-22,365.5
311,832,User_832,Chennai,Regular,103,Restaurant_103,Mexican,4.9,2023-01-13,919.29
312,1921,User_1921,Pune,Gold,242,Restaurant_242,Mexican,4.0,2023-11-08,1026.01
313,2183,User_2183,Hyderabad,Gold,333,Restaurant_333,Chinese,3.1,2023-02-04,348.63
314,2177,User_2177,Hyderabad,Regular,410,Restaurant_410,Italian,3.6,2023-07-25,865.98
315,2474,User_2474,Chennai,Gold,32,Restaurant_32,Italian,3.2,2023-02-28,245.73
316,2280,User_2280,Bangalore,Regular,251,Restaurant_251,Chinese,3.9,2023-07-25,319.08
317,322,User_322,Pune,Regular,143,Restaurant_143,Chinese,4.0,2023-10-31,262.36
318,1739,User_1739,Pune,Regular,303,Restaurant_303,Mexican,3.2,2023-10-04,1443.73
319,694,User_694,Bangalore,Gold,83,Restaurant_83,Chinese,3.5,2023-12-12,420.56
320,2555,User_2555,Bangalore,Regular,262,Restaurant_262,Chinese,4.9,2023-05-02,1431.39
321,2023,User_2023,Bangalore,Regular,134,Restaurant_134,Mexican,4.3,2023-12-11,1239.1
322,1690,User_1690,Hyderabad,Gold,208,Restaurant_208,Mexican,4.7,2023-04-04,765.9
323,2084,User_2084,Chennai,Gold,168,Restaurant_168,Indian,3.7,2023-10-04,548.43
324,2742,User_2742,Hyderabad,Gold,163,Restaurant_163,Italian,4.2,2023-03-07,968.8
325,223,User_223,Chennai,Gold,39,Restaurant_39,Indian,4.8,2023-03-28,817.89
326,48,User_48,Chennai,Gold,279,Restaurant_279,Italian,4.9,2023-10-09,1039.9
327,413,User_413,Pune,Gold,171,Restaurant_171,Mexican,3.6,2023-09-20,396.63
328,1019,User_1019,Hyderabad,Gold,254,Restaurant_254,Indian,4.7,2023-12-30,1425.43
329,1573,User_1573,Chennai,Gold,17,Restaurant_17,Indian,4.6,2023-03-15,654.51
330,1588,User_1588,Hyderabad,Gold,194,Restaurant_194,Chinese,3.8,2023-07-30,1415.25
331,1679,User_1679,Pune,Gold,6,Restaurant_6,Chinese,4.8,2023-11-08,1058.26
332,870,User_870,Bangalore,Gold,320,Restaurant_320,Italian,4.1,2023-12-16,816.47
333,2271,User_2271,Pune,Gold,208,Restaurant_208,Mexican,4.7,2023-05-29,1063.14
334,1496,User_1496,Chennai,Regular,33,Restaurant_33,Italian,4.2,2024-01-01,419.28
335,1134,User_1134,Bangalore,Gold,46,Restaurant_46,Chinese,3.6,2023-08-10,561.81
336,2122,User_2122,Pune,Regular,356,Restaurant_356,Indian,4.2,2023-12-14,1422.53
337,1155,User_1155,Hyderabad,Gold,397,Restaurant_397,Indian,4.8,2023-12-10,979.78
338,2534,User_2534,Bangalore,Regular,38,Restaurant_38,Italian,5.0,2023-06-21,837.74
339,1739,User_1739,Pune,Regular,436,Restaurant_436,Mexican,4.6,2023-12-21,1356.85
340,1339,User_1339,Chennai,Regular,396,Restaurant_396,Mexican,4.8,2023-08-27,793.05
341,114,User_114,Bangalore,Gold,91,Restaurant_91,Italian,4.8,2023-03-25,1373.68
342,1526,User_1526,Pune,Regular,464,Restaurant_464,Italian,3.3,2023-07-13,919.8
343,1080,User_1080,Chennai,Regular,111,Restaurant_111,Mexican,4.2,2023-07-31,960.54
344,321,User_321,Chennai,Regular,315,Restaurant_315,Mexican,4.7,2023-12-10,746.18
345,1474,User_1474,Bangalore,Gold,277,Restaurant_277,Mexican,3.3,2023-09-22,608.15
346,2868,User_2868,Hyderabad,Regular,383,Restaurant_383,Indian,3.1,2023-04-29,938.52
347,1485,User_1485,Pune,Regular,430,Restaurant_430,Mexican,4.1,2023-08-28,999.35
348,308,User_308,Bangalore,Regular,419,Restaurant_419,Chinese,3.6,2023-09-10,549.31
349,1883,User_1883,Chennai,Gold,62,Restaurant_62,Indian,3.1,2023-02-16,514.27
350,1730,User_1730,Bangalore,Regular,112,Restaurant_112,Chinese,3.2,2023-02-03,840.19
351,2755,User_2755,Pune,Regular,218,Restaurant_218,Indian,4.1,2023-07-09,1387.05
352,1897,User_1897,Chennai,Gold,96,Restaurant_96,Mexican,4.4,2023-03-21,1043.46
353,1105,User_1105,Chennai,Gold,188,Restaurant_188,Chinese,4.6,2023-10-31,1123.59
354,372,User_372,Chennai,Regular,391,Restaurant_391,Indian,3.3,2023-01-15,642.58
355,1226,User_1226,Hyderabad,Gold,333,Restaurant_333,Chinese,3.1,2023-05-12,339.08
356,2465,User_2465,Hyderabad,Gold,67,Restaurant_67,Mexican,4.1,2023-11-06,1234.61
357,2184,User_2184,Hyderabad,Regular,270,Restaurant_270,Mexican,3.8,2023-04-29,1103.89
358,312,User_312,Hyderabad,Gold,169,Restaurant_169,Italian,4.2,2023-03-02,705.35
359,2016,User_2016,Pune,Regular,23,Restaurant_23,Chinese,3.8,2023-01-19,260.34
360,98,User_98,Pune,Regular,242,Restaurant_242,Mexican,4.0,2023-01-27,792.09
361,1424,User_1424,Pune,Gold,403,Restaurant_403,Indian,3.6,2023-09-23,1174.93
362,2004,User_2004,Hyderabad,Regular,16,Restaurant_16,Indian,4.6,2023-12-09,194.31
363,2586,User_2586,Hyderabad,Regular,484,Restaurant_484,Mexican,4.2,2023-03-29,1200.79
364,1746,User_1746,Hyderabad,Gold,174,Restaurant_174,Mexican,3.1,2023-03-28,313.78
365,2567,User_2567,Bangalore,Gold,119,Restaurant_119,Chinese,3.7,2023-05-15,816.48
366,959,User_959,Chennai,Gold,187,Restaurant_187,Chinese,3.8,2023-03-11,1128.66
367,128,User_128,Hyderabad,Regular,14,Restaurant_14,Indian,3.8,2023-10-22,261.53
368,1804,User_1804,Hyderabad,Regular,188,Restaurant_188,Chinese,4.6,2023-02-17,1120.32
369,1665,User_1665,Bangalore,Regular,283,Restaurant_283,Chinese,4.6,2023-12-07,486.28
370,1666,User_1666,Hyderabad,Regular,430,Restaurant_430,Mexican,4.1,2023-10-17,557.92
371,475,User_475,Bangalore,Gold,153,Restaurant_153,Italian,4.7,2023-09-17,1430.39
372,2101,User_2101,Pune,Gold,281,Restaurant_281,Italian,3.8,2023-08-28,133.81
373,1301,User_1301,Hyderabad,Regular,177,Restaurant_177,Indian,3.9,2023-08-29,1489.28
374,2642,User_2642,Pune,Gold,401,Restaurant_401,Indian,4.6,2023-06-07,161.54
375,2873,User_2873,Pune,Gold,153,Restaurant_153,Italian,4.7,2023-02-20,469.24
376,496,User_496,Chennai,Regular,432,Restaurant_432,Mexican,5.0,2023-01-30,462.68
377,2089,User_2089,Hyderabad,Gold,398,Restaurant_398,Indian,3.0,2023-11-02,213.1
378,2757,User_2757,Chennai,Gold,272,Restaurant_272,Indian,4.8,2023-11-26,838.49
379,1538,User_1538,Bangalore,Regular,323,Restaurant_323,Mexican,4.6,2023-06-19,1211.23
380,2143,User_2143,Hyderabad,Regular,240,Restaurant_240,Indian,3.8,2023-11-04,908.79
381,1431,User_1431,Bangalore,Regular,217,Restaurant_217,Indian,4.8,2023-05-06,1298.31
382,1535,User_1535,Chennai,Regular,367,Restaurant_367,Indian,4.6,2023-03-25,594.54
383,2449,User_2449,Pune,Gold,347,Restaurant_347,Chinese,4.8,2023-09-19,1122.1
384,223,User_223,Chennai,Gold,104,Restaurant_104,Chinese,4.9,2023-08-26,992.15
385,2,User_2,Pune,Gold,121,Restaurant_121,Indian,4.1,2023-03-04,1082.71
386,2292,User_2292,Hyderabad,Gold,270,Restaurant_270,Mexican,3.8,2023-04-16,970.25
387,20,User_20,Hyderabad,Gold,417,Restaurant_417,Mexican,3.0,2023-01-30,1071.08
388,2829,User_2829,Bangalore,Regular,131,Restaurant_131,Italian,3.4,2023-11-25,1023.3
389,1893,User_1893,Hyderabad,Regular,288,Restaurant_288,Mexican,4.4,2023-03-18,893.16
390,2022,User_2022,Bangalore,Regular,327,Restaurant_327,Indian,3.2,2023-02-13,640.58
391,1078,User_1078,Hyderabad,Gold,132,Restaurant_132,Indian,3.7,2023-10-12,700.55
392,2907,User_2907,Hyderabad,Regular,488,Restaurant_488,Chinese,4.1,2023-09-28,168.72
393,188,User_188,Hyderabad,Regular,452,Restaurant_452,Chinese,4.4,2023-02-01,107.8
394,918,User_918,Bangalore,Gold,344,Restaurant_344,Indian,4.8,2023-06-22,1282.13
395,1797,User_1797,Bangalore,Regular,45,Restaurant_45,Mexican,3.0,2023-06-01,315.02
396,315,User_315,Chennai,Gold,438,Restaurant_438,Italian,3.2,2023-09-03,372.82
397,2316,User_2316,Hyderabad,Regular,156,Restaurant_156,Italian,3.8,2023-05-17,114.64
398,96,User_96,Pune,Regular,263,Restaurant_263,Indian,4.4,2023-07-20,904.25
399,834,User_834,Chennai,Gold,45,Restaurant_45,Mexican,3.0,2023-12-28,583.52
400,2690,User_2690,Hyderabad,Regular,27,Restaurant_27,Italian,4.4,2023-02-28,101.01
401,1832,User_1832,Chennai,Gold,359,Restaurant_359,Mexican,4.8,2023-04-04,996.34
402,197,User_197,Hyderabad,Gold,59,Restaurant_59,Chinese,4.6,2023-12-09,1341.11
403,1042,User_1042,Pune,Gold,338,Restaurant_338,Mexican,4.5,2023-10-31,1158.77
404,1232,User_1232,Pune,Gold,94,Restaurant_94,Chinese,4.5,2023-02-23,669.78
405,95,User_95,Bangalore,Gold,330,Restaurant_330,Italian,3.9,2023-04-17,1302.45
406,1675,User_1675,Hyderabad,Regular,478,Restaurant_478,Chinese,3.1,2023-12-27,869.66
407,1654,User_1654,Chennai,Gold,428,Restaurant_428,Mexican,4.8,2023-11-17,482.4
408,2849,User_2849,Pune,Regular,227,Restaurant_227,Italian,3.5,2023-09-14,787.55
409,1759,User_1759,Chennai,Regular,117,Restaurant_117,Indian,3.9,2023-05-05,1042.16
410,19,User_19,Hyderabad,Regular,164,Restaurant_164,Italian,3.5,2023-01-23,286.19
411,1350,User_1350,Bangalore,Gold,101,Restaurant_101,Mexican,3.9,2023-08-18,816.92
412,653,User_653,Chennai,Regular,126,Restaurant_126,Italian,4.5,2023-10-20,464.14
413,137,User_137,Hyderabad,Gold,259,Restaurant_259,Mexican,3.7,2023-01-15,1311.66
414,2338,User_2338,Pune,Regular,429,Restaurant_429,Chinese,4.3,2023-10-22,1259.75
415,2535,User_2535,Chennai,Gold,448,Restaurant_448,Mexican,3.4,2023-11-07,255.1
416,1283,User_1283,Hyderabad,Regular,481,Restaurant_481,Indian,4.2,2023-06-13,1104.78
417,1933,User_1933,Hyderabad,Regular,251,Restaurant_251,Chinese,3.9,2023-01-01,505.51
418,1369,User_1369,Hyderabad,Regular,72,Restaurant_72,Mexican,3.4,2023-05-11,738.19
419,1246,User_1246,Chennai,Gold,341,Restaurant_341,Chinese,3.2,2023-11-25,391.1
420,1672,User_1672,Bangalore,Gold,378,Restaurant_378,Italian,4.4,2023-12-20,243.27
421,1408,User_1408,Chennai,Regular,403,Restaurant_403,Indian,3.6,2023-05-08,530.89
422,468,User_468,Bangalore,Regular,389,Restaurant_389,Italian,4.9,2023-08-01,985.99
423,1530,User_1530,Bangalore,Gold,319,Restaurant_319,Indian,3.1,2023-06-03,696.34
424,1257,User_1257,Bangalore,Gold,197,Restaurant_197,Mexican,4.7,2023-08-04,701.69
425,1453,User_1453,Pune,Regular,244,Restaurant_244,Italian,4.3,2023-03-13,1034.45
426,1607,User_1607,Bangalore,Regular,12,Restaurant_12,Mexican,3.4,2023-11-24,448.47
427,153,User_153,Pune,Gold,257,Restaurant_257,Italian,3.4,2023-01-29,473.73
428,635,User_635,Pune,Regular,104,Restaurant_104,Chinese,4.9,2023-04-02,122.37
429,1033,User_1033,Bangalore,Regular,65,Restaurant_65,Mexican,3.2,2023-06-10,419.07
430,1135,User_1135,Bangalore,Regular,130,Restaurant_130,Indian,4.6,2023-11-15,416.19
431,1024,User_1024,Chennai,Gold,464,Restaurant_464,Italian,3.3,2023-06-15,1292.09
432,1089,User_1089,Hyderabad,Regular,484,Restaurant_484,Mexican,4.2,2023-04-20,1264.35
433,2400,User_2400,Pune,Regular,425,Restaurant_425,Chinese,4.2,2023-02-27,1000.18
434,2355,User_2355,Pune,Regular,265,Restaurant_265,Chinese,4.2,2023-09-30,1346.12
435,1311,User_1311,Bangalore,Regular,417,Restaurant_417,Mexican,3.0,2023-08-09,806.75
436,1771,User_1771,Hyderabad,Regular,389,Restaurant_389,Italian,4.9,2023-03-08,1107.25
437,1847,User_1847,Bangalore,Regular,363,Restaurant_363,Italian,4.9,2023-11-13,1442.45
438,700,User_700,Pune,Gold,8,Restaurant_8,Indian,4.8,2023-03-02,842.29
439,2568,User_2568,Bangalore,Gold,194,Restaurant_194,Chinese,3.8,2023-10-19,1479.4
440,181,User_181,Hyderabad,Regular,429,Restaurant_429,Chinese,4.3,2023-07-05,854.8
441,98,User_98,Pune,Regular,317,Restaurant_317,Mexican,3.5,2023-02-05,502.41
442,1289,User_1289,Chennai,Gold,436,Restaurant_436,Mexican,4.6,2023-04-01,1355.34
443,1025,User_1025,Pune,Gold,131,Restaurant_131,Italian,3.4,2023-04-05,447.05
444,9,User_9,Bangalore,Gold,350,Restaurant_350,Mexican,3.2,2023-01-24,1434.15
445,148,User_148,Pune,Regular,437,Restaurant_437,Indian,3.3,2023-11-22,363.78
446,657,User_657,Bangalore,Regular,188,Restaurant_188,Chinese,4.6,2023-12-12,583.75
447,45,User_45,Hyderabad,Gold,476,Restaurant_476,Mexican,3.4,2023-08-31,1332.7
448,129,User_129,Pune,Gold,494,Restaurant_494,Mexican,4.3,2023-12-30,647.16
449,1205,User_1205,Chennai,Gold,408,Restaurant_408,Mexican,3.0,2023-07-18,787.53
450,643,User_643,Pune,Gold,269,Restaurant_269,Indian,3.5,2023-08-13,460.23
451,2216,User_2216,Bangalore,Regular,237,Restaurant_237,Italian,4.5,2023-06-10,1053.86
452,1731,User_1731,Hyderabad,Regular,157,Restaurant_157,Italian,4.5,2023-10-22,459.03
453,586,User_586,Bangalore,Gold,403,Restaurant_403,Indian,3.6,2023-04-30,295.85
454,2567,User_2567,Bangalore,Gold,428,Restaurant_428,Mexican,4.8,2023-01-03,1195.5
455,1784,User_1784,Pune,Regular,133,Restaurant_133,Italian,4.5,2023-06-16,662.45
456,1821,User_1821,Hyderabad,Regular,143,Restaurant_143,Chinese,4.0,2023-12-22,260.9
457,2225,User_2225,Bangalore,Regular,320,Restaurant_320,Italian,4.1,2023-02-28,1310.54
458,2691,User_2691,Hyderabad,Gold,142,Restaurant_142,Indian,4.6,2023-03-17,1362.56
459,1823,User_1823,Hyderabad,Regular,358,Restaurant_358,Indian,5.0,2023-09-17,196.9
460,1932,User_1932,Bangalore,Regular,84,Restaurant_84,Chinese,3.2,2023-09-09,952.12
461,2390,User_2390,Hyderabad,Gold,121,Restaurant_121,Indian,4.1,2023-08-03,247.36
462,2930,User_2930,Bangalore,Regular,55,Restaurant_55,Indian,3.5,2023-08-05,833.46
463,1289,User_1289,Chennai,Gold,499,Restaurant_499,Mexican,4.9,2023-01-08,682.45
464,2674,User_2674,Hyderabad,Gold,57,Restaurant_57,Mexican,4.4,2023-06-08,598.83
465,2116,User_2116,Chennai,Gold,289,Restaurant_289,Italian,4.8,2023-12-31,1161.9
466,1199,User_1199,Pune,Gold,316,Restaurant_316,Chinese,4.8,2023-06-19,1141.11
467,937,User_937,Chennai,Gold,438,Restaurant_438,Italian,3.2,2023-08-03,654.85
468,701,User_701,Hyderabad,Regular,78,Restaurant_78,Indian,3.5,2023-08-15,447.31
469,1834,User_1834,Bangalore,Gold,334,Restaurant_334,Indian,4.0,2023-11-08,955.06
470,1577,User_1577,Chennai,Gold,357,Restaurant_357,Italian,3.8,2023-06-22,487.14
471,2810,User_2810,Bangalore,Regular,232,Restaurant_232,Mexican,4.0,2023-03-14,1185.7
472,526,User_526,Hyderabad,Regular,42,Restaurant_42,Chinese,3.2,2023-05-31,919.75
473,168,User_168,Hyderabad,Gold,391,Restaurant_391,Indian,3.3,2023-04-17,1491.83
474,2718,User_2718,Hyderabad,Regular,343,Restaurant_343,Mexican,4.4,2023-06-24,1161.94
475,1571,User_1571,Pune,Gold,196,Restaurant_196,Italian,5.0,2023-07-24,354.71
476,2117,User_2117,Bangalore,Gold,250,Restaurant_250,Mexican,3.4,2023-03-11,833.02
477,1733,User_1733,Pune,Regular,35,Restaurant_35,Chinese,3.9,2023-12-07,442.46
478,2216,User_2216,Bangalore,Regular,131,Restaurant_131,Italian,3.4,2023-11-17,170.89
479,1290,User_1290,Hyderabad,Gold,287,Restaurant_287,Chinese,4.7,2023-11-27,925.22
480,1262,User_1262,Pune,Gold,214,Restaurant_214,Chinese,3.4,2023-08-08,532.08
481,2981,User_2981,Chennai,Gold,391,Restaurant_391,Indian,3.3,2023-08-15,887.3
482,763,User_763,Pune,Gold,283,Restaurant_283,Chinese,4.6,2023-12-09,555.21
483,2101,User_2101,Pune,Gold,35,Restaurant_35,Chinese,3.9,2023-03-08,1069.6
484,719,User_719,Chennai,Gold,139,Restaurant_139,Mexican,4.8,2023-04-13,509.03
485,1019,User_1019,Hyderabad,Gold,353,Restaurant_353,Indian,4.8,2023-03-22,678.26
486,1133,User_1133,Chennai,Gold,382,Restaurant_382,Mexican,4.8,2023-10-27,838.93
487,230,User_230,Pune,Gold,268,Restaurant_268,Indian,3.8,2023-11-02,535.12
488,1301,User_1301,Hyderabad,Regular,159,Restaurant_159,Mexican,4.9,2023-05-30,1201.51
489,1684,User_1684,Hyderabad,Regular,410,Restaurant_410,Italian,3.6,2023-03-21,386.71
490,362,User_362,Chennai,Gold,62,Restaurant_62,Indian,3.1,2023-06-24,125.35
491,2489,User_2489,Hyderabad,Regular,428,Restaurant_428,Mexican,4.8,2023-08-28,1224.42
492,650,User_650,Chennai,Gold,114,Restaurant_114,Indian,3.9,2023-10-18,1478.62
493,2057,User_2057,Chennai,Gold,399,Restaurant_399,Chinese,3.2,2023-12-17,698.79
494,361,User_361,Pune,Gold,66,Restaurant_66,Italian,4.7,2023-04-11,911.14
495,2865,User_2865,Hyderabad,Regular,23,Restaurant_23,Chinese,3.8,2023-08-29,1291.76
496,987,User_987,Bangalore,Regular,432,Restaurant_432,Mexican,5.0,2023-11-08,1374.88
497,1570,User_1570,Bangalore,Regular,381,Restaurant_381,Italian,4.6,2023-12-15,872.66
498,2119,User_2119,Bangalore,Regular,12,Restaurant_12,Mexican,3.4,2023-12-02,989.29
499,1561,User_1561,Hyderabad,Gold,210,Restaurant_210,Indian,4.7,2023-06-04,258.36
500,704,User_704,Chennai,Regular,69,Restaurant_69,Chinese,4.9,2023-02-17,143.1
501,2305,User_2305,Pune,Gold,417,Restaurant_417,Mexican,3.0,2023-04-10,1460.05
502,86,User_86,Chennai,Regular,237,Restaurant_237,Italian,4.5,2023-01-12,480.06
503,106,User_106,Pune,Regular,154,Restaurant_154,Chinese,4.7,2023-09-23,1108.65
504,2499,User_2499,Chennai,Regular,86,Restaurant_86,Indian,4.2,2023-06-24,832.47
505,337,User_337,Pune,Gold,138,Restaurant_138,Indian,4.8,2023-01-20,1320.62
506,1951,User_1951,Pune,Gold,423,Restaurant_423,Indian,3.2,2023-11-27,1078.78
507,1315,User_1315,Hyderabad,Gold,361,Restaurant_361,Indian,4.5,2023-02-04,455.99
508,2069,User_2069,Pune,Gold,282,Restaurant_282,Indian,4.4,2023-01-12,527.85
509,2674,User_2674,Hyderabad,Gold,6,Restaurant_6,Chinese,4.8,2023-04-17,764.57
510,790,User_790,Bangalore,Regular,257,Restaurant_257,Italian,3.4,2023-12-04,720.04
511,1800,User_1800,Bangalore,Regular,347,Restaurant_347,Chinese,4.8,2023-06-02,186.07
512,330,User_330,Chennai,Regular,234,Restaurant_234,Chinese,3.7,2023-01-06,1075.9
513,1337,User_1337,Bangalore,Regular,212,Restaurant_212,Indian,3.2,2023-11-22,1127.35
514,1418,User_1418,Chennai,Gold,88,Restaurant_88,Indian,4.8,2023-12-09,840.69
515,1430,User_1430,Hyderabad,Regular,259,Restaurant_259,Mexican,3.7,2023-04-21,283.87
516,2045,User_2045,Pune,Regular,40,Restaurant_40,Indian,4.6,2023-10-07,524.46
517,2717,User_2717,Bangalore,Regular,275,Restaurant_275,Italian,3.8,2023-06-23,417.31
518,1213,User_1213,Pune,Regular,51,Restaurant_51,Italian,3.0,2023-06-22,383.82
519,628,User_628,Pune,Regular,421,Restaurant_421,Indian,3.0,2023-07-29,287.01
520,1828,User_1828,Chennai,Regular,66,Restaurant_66,Italian,4.7,2023-07-29,1254.19
521,1604,User_1604,Hyderabad,Regular,500,Restaurant_500,Chinese,3.2,2023-02-27,532.37
522,2472,User_2472,Bangalore,Gold,321,Restaurant_321,Chinese,4.7,2023-04-28,1322.99
523,410,User_410,Chennai,Gold,220,Restaurant_220,Mexican,3.2,2023-12-17,1403.79
524,2292,User_2292,Hyderabad,Gold,81,Restaurant_81,Chinese,3.2,2023-04-07,890.78
525,439,User_439,Pune,Gold,21,Restaurant_21,Indian,3.5,2023-11-09,515.98
526,435,User_435,Hyderabad,Gold,175,Restaurant_175,Chinese,4.1,2023-07-25,1397.52
527,1924,User_1924,Pune,Regular,244,Restaurant_244,Italian,4.3,2023-01-30,1123.75
528,898,User_898,Hyderabad,Gold,194,Restaurant_194,Chinese,3.8,2023-09-18,311.35
529,1449,User_1449,Pune,Gold,359,Restaurant_359,Mexican,4.8,2023-02-06,1231.09
530,1213,User_1213,Pune,Regular,312,Restaurant_312,Chinese,3.1,2023-06-15,757.94
531,2661,User_2661,Chennai,Gold,306,Restaurant_306,Chinese,4.8,2023-04-10,947.56
532,211,User_211,Bangalore,Regular,66,Restaurant_66,Italian,4.7,2023-12-31,444.52
533,2618,User_2618,Chennai,Gold,278,Restaurant_278,Indian,3.5,2023-05-26,1236.68
534,1159,User_1159,Hyderabad,Regular,250,Restaurant_250,Mexican,3.4,2023-06-20,233.98
535,1104,User_1104,Bangalore,Regular,315,Restaurant_315,Mexican,4.7,2023-07-16,499.11
536,2162,User_2162,Bangalore,Gold,432,Restaurant_432,Mexican,5.0,2023-10-26,946.71
537,2072,User_2072,Hyderabad,Regular,319,Restaurant_319,Indian,3.1,2023-03-24,1349.8
538,2805,User_2805,Bangalore,Regular,470,Restaurant_470,Italian,3.6,2023-05-26,1432.41
539,1210,User_1210,Chennai,Gold,476,Restaurant_476,Mexican,3.4,2023-09-29,752.65
540,1072,User_1072,Bangalore,Regular,213,Restaurant_213,Indian,3.7,2023-04-17,1387.89
541,1573,User_1573,Chennai,Gold,79,Restaurant_79,Mexican,4.9,2023-04-29,1490.15
542,233,User_233,Bangalore,Gold,451,Restaurant_451,Chinese,3.7,2023-12-09,644.1
543,1688,User_1688,Bangalore,Gold,467,Restaurant_467,Italian,3.3,2023-09-12,1455.9
544,1562,User_1562,Chennai,Regular,9,Restaurant_9,Italian,3.1,2023-04-17,1230.52
545,1199,User_1199,Pune,Gold,72,Restaurant_72,Mexican,3.4,2023-04-11,463.5
546,627,User_627,Pune,Regular,120,Restaurant_120,Italian,3.2,2023-12-28,418.24
547,2488,User_2488,Hyderabad,Regular,161,Restaurant_161,Mexican,3.8,2023-07-30,110.34
548,224,User_224,Bangalore,Regular,12,Restaurant_12,Mexican,3.4,2023-10-24,366.07
549,639,User_639,Hyderabad,Gold,351,Restaurant_351,Mexican,4.2,2023-07-01,1024.01
550,951,User_951,Chennai,Gold,427,Restaurant_427,Indian,3.6,2023-06-25,580.01
551,1756,User_1756,Pune,Gold,71,Restaurant_71,Indian,3.7,2023-06-14,623.03
552,188,User_188,Hyderabad,Regular,408,Restaurant_408,Mexican,3.0,2023-07-29,591.16
553,1252,User_1252,Chennai,Regular,360,Restaurant_360,Indian,4.8,2023-06-25,749.92
